Date,AAPL,MSFT,META,AMZN,TSLA,JPM,XOM,NKE,JNJ,^GSPC
2021-11-08,147.21124267578125,325.47027587890625,336.27105712890625,174.44900512695312,387.64666748046875,151.52618408203125,56.26044464111328,160.94593811035156,143.92257690429688,4701.7001953125
2021-11-09,147.57330322265625,324.46588134765625,333.0435485839844,178.81149291992188,341.1666564941406,150.3789520263672,56.80831527709961,162.7909393310547,143.60446166992188,4685.25
2021-11-10,144.7453155517578,319.4919738769531,325.36724853515625,174.1024932861328,355.98333740234375,150.23550415039062,55.68916320800781,157.58372497558594,145.1597442626953,4646.7099609375
2021-11-11,144.69638061523438,321.066162109375,325.46649169921875,173.625,354.5033264160156,150.22659301757812,55.79325485229492,156.37557983398438,144.09048461914062,4649.27001953125
2021-11-12,146.77090454101562,325.2096252441406,338.52532958984375,176.25750732421875,344.47332763671875,149.55433654785156,55.3681526184082,158.36106872558594,145.81362915039062,4682.85009765625
2021-11-15,146.78065490722656,324.5818176269531,345.1490478515625,177.28399658203125,337.7966613769531,149.28546142578125,55.845306396484375,158.13629150390625,144.4969940185547,4682.7998046875
2021-11-16,147.75918579101562,327.9042053222656,340.5809326171875,177.03500366210938,351.57666015625,148.20994567871094,56.40922927856445,160.92721557617188,143.74586486816406,4700.89990234375
2021-11-17,150.19580078125,328.12677001953125,338.4061279296875,177.4499969482422,363.0033264160156,147.4121856689453,55.79325485229492,160.84295654296875,144.28489685058594,4688.669921875
2021-11-18,154.4817657470703,330.20709228515625,336.3405456542969,184.80299377441406,365.4599914550781,146.1395263671875,55.18596649169922,160.47767639160156,143.50726318359375,4704.5400390625
2021-11-19,157.10421752929688,331.9873352050781,342.9046630859375,183.82850646972656,379.0199890136719,144.2303924560547,52.635318756103516,163.78367614746094,143.9402618408203,4697.9599609375
2021-11-22,157.56417846679688,328.813720703125,338.6444396972656,178.6284942626953,385.6233215332031,147.30465698242188,53.36407470703125,163.18429565429688,142.0457305908203,4682.93994140625
